,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,age^2,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,13.0,20.0
146275,0.78674263,57,0,0.544702942,5200.0,12,0,1,0,0.0,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88726,0.031257456,36,0,1025.0,6623.0,11,0,1,0,1.0,1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103220,0.373770627,45,0,570.0,6623.0,6,1,0,0,0.0,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55671,0.836522725,52,1,1.4498438040000001,2880.0,12,0,1,0,1.0,2704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6992,0.06844544799999999,41,0,0.150094434,9000.0,4,0,1,0,3.0,1681,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40326,0.16895655699999998,67,0,0.552545308,16166.0,27,0,4,0,0.0,4489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3115,0.980203959,39,0,0.320707556,5200.0,6,0,2,0,2.0,1521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105650,0.0,36,0,0.7686724420000001,4270.0,3,0,1,0,1.0,1296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11593,0.49065717600000003,51,0,0.643726046,6000.0,11,0,2,0,2.0,2601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70262,0.017937774,66,0,29.0,6623.0,5,0,0,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38975,0.0,73,0,550.0,6623.0,6,0,1,0,0.0,5329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9437,0.6694390060000001,56,0,0.636167458,6950.0,22,0,1,0,0.0,3136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141300,0.7577697390000001,63,0,0.37067015799999997,8400.0,9,0,1,0,1.0,3969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21764,0.16561146300000001,30,0,0.38858530700000005,3293.0,4,0,2,0,1.0,900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65992,0.034704808,57,0,0.122903115,2920.0,9,0,1,0,0.0,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147832,0.850947777,58,0,0.389631315,10550.0,9,0,1,0,3.0,3364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145477,0.527259945,63,1,0.096703915,14228.0,6,0,0,0,2.0,3969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134241,0.263698174,54,0,2214.0,6623.0,9,0,1,0,0.0,2916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77314,0.9944241490000001,69,2,1895.0,6623.0,4,0,1,0,0.0,4761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45549,0.169383062,28,0,0.008538251,5855.0,4,0,0,0,0.0,784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137507,0.060175734,62,0,0.014996251,4000.0,2,0,0,0,1.0,3844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82056,0.027532445,60,0,54.0,6623.0,7,0,0,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75586,0.9999998999999999,67,2,706.0,6623.0,2,3,0,2,0.0,4489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62236,0.057999252,80,0,134.0,6623.0,6,0,0,0,1.0,6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11290,0.0,42,0,0.04521346,11500.0,3,0,1,0,1.0,1764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103909,0.8884238459999999,49,0,0.27189169,8050.0,24,0,1,0,0.0,2401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106139,0.054473596,47,0,0.00815739,4167.0,7,0,0,0,0.0,2209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83755,0.20495204399999997,41,0,0.80442541,1400.0,3,0,1,0,2.0,1681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148380,0.246617875,75,1,0.505867014,2300.0,13,0,1,0,0.0,5625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21963,0.002099895,63,0,0.739339118,5416.0,7,0,4,0,0.0,3969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110066,0.831748354,40,0,0.34246153799999995,6499.0,9,0,0,0,1.0,1600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119859,0.0,49,1,0.28911956899999997,2600.0,8,0,0,0,1.0,2401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2979,0.92778985,60,0,0.558950746,7166.0,6,0,1,0,1.0,3600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102287,0.04826344900000001,56,0,0.966500679,4417.0,11,0,3,1,2.0,3136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38308,0.9999998999999999,78,0,38.0,6623.0,2,0,0,0,1.0,6084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141467,0.0,65,0,3421.0,6623.0,7,0,2,0,0.0,4225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87969,0.059529365,63,0,0.761408083,2300.0,8,0,1,0,1.0,3969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,0.0,48,0,4212.0,6623.0,6,0,3,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23087,0.063124821,93,0,6.0,6623.0,1,0,0,0,1.0,8649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65057,0.932422988,45,0,0.6820742209999999,6035.0,10,0,2,0,2.0,2025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58552,0.296735163,77,0,178.0,6623.0,4,0,0,0,0.0,5929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106288,0.457729341,58,0,0.18221161,6700.0,8,0,1,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41968,0.265424023,64,0,1456.0,6623.0,9,0,1,0,0.0,4096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134738,0.797840432,55,1,0.20875,4799.0,6,0,1,0,0.0,3025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38493,0.914095285,39,0,0.069008393,3216.0,2,1,0,0,0.0,1521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68381,0.817557834,70,0,0.155963303,4359.0,9,0,0,0,0.0,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57083,0.020115359,58,0,1383.0,6623.0,5,0,1,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35351,0.06665128299999999,50,0,0.012737263,4003.0,3,0,0,0,0.0,2500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6460,0.636245993,54,0,0.10214976199999999,6930.0,4,0,0,0,2.0,2916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50660,0.567269507,50,0,0.18826671899999997,10107.0,9,0,0,0,1.0,2500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68594,0.413992914,33,0,1789.0,6623.0,8,0,1,0,2.0,1089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56740,0.096854068,68,0,1905.0,6623.0,4,0,2,0,0.0,4624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58386,0.9999998999999999,48,1,0.33122292600000003,3000.0,3,0,1,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16957,22198.0,38,0,2312.0,6623.0,5,0,2,0,0.0,1444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127382,0.041323967,62,2,0.09819165099999999,5916.0,5,0,1,0,0.0,3844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121319,0.9999998999999999,40,1,1354.0,6623.0,3,1,2,0,0.0,1600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88143,0.132782296,34,0,544.0,6623.0,2,0,0,0,1.0,1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144528,0.144853694,45,1,0.015165403000000001,12000.0,3,0,0,0,0.0,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60749,0.212757449,34,0,0.10674389699999999,4833.0,5,0,0,0,2.0,1156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82822,0.072291991,58,0,0.397867378,3000.0,8,0,1,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104063,0.040489076,43,0,0.256699464,12500.0,9,0,2,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79754,0.001163594,37,0,186.0,6623.0,5,0,1,0,0.0,1369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39952,0.059841964000000004,72,0,0.005796158,15354.0,7,0,0,0,0.0,5184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58973,0.721447418,53,0,0.354822335,11819.0,10,0,2,0,0.0,2809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121972,0.029757915,59,0,0.014514568,9300.0,3,0,1,0,4.0,3481,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,0.659178931,39,0,0.285324697,5866.0,6,0,1,0,1.0,1521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31496,0.06920934200000001,48,0,29.0,6623.0,4,0,0,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73764,0.00732813,52,0,0.001470045,3008750.0,10,0,1,0,3.0,2704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111491,0.18013257100000002,72,0,0.601560243,3460.0,11,0,2,0,0.0,5184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93875,0.022850925,73,0,1328.0,6623.0,7,0,1,0,1.0,5329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,0.035211771,64,0,665.0,6623.0,2,0,0,0,1.0,4096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110903,0.013822438999999999,82,0,0.0057919619999999995,8459.0,12,0,0,0,0.0,6724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148066,0.02781651,91,0,58.0,6623.0,4,0,0,0,0.0,8281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128352,0.0,33,0,0.5663274420000001,5600.0,5,0,1,0,3.0,1089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24022,0.8444209159999999,58,0,2039.0,6623.0,7,0,1,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69863,0.071308043,29,0,0.311768851,7094.0,8,0,2,0,0.0,841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18532,0.050115532000000004,66,0,307.0,6623.0,13,0,0,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101147,0.204553382,44,0,0.098686679,2664.0,5,0,0,0,1.0,1936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98311,0.0,56,0,0.0,6623.0,2,0,0,1,0.0,3136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85206,0.002333476,65,0,0.183209382,13983.0,24,2,1,0,0.0,4225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81814,0.031777242000000004,48,0,0.021328594,4500.0,19,0,0,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124764,0.38771769,31,0,0.444321022,3600.0,5,0,1,0,2.0,961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108450,0.662234474,35,0,0.52065246,3800.0,10,0,2,0,1.0,1225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144375,0.921635945,36,1,0.09190184900000001,15200.0,3,0,0,0,2.0,1296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57962,0.08673625,60,1,0.292353109,10500.0,12,0,1,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92027,0.203031023,41,0,2474.0,6623.0,7,0,1,0,1.0,1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145865,0.0,40,0,0.543536088,5638.0,6,0,2,0,0.0,1600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148929,0.43400341600000003,63,0,0.458643883,5500.0,12,0,2,0,0.0,3969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45452,0.100023225,39,0,3757.0,6623.0,12,0,2,0,0.0,1521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100566,0.10236860199999999,33,0,0.14090139999999998,6500.0,9,0,1,0,0.0,1089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120838,0.062282748,44,0,1119.0,6623.0,4,0,1,0,0.0,1936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99612,0.253978224,53,0,0.453231524,11000.0,22,0,3,0,1.0,2809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48621,0.079998015,71,0,0.160433522,6550.0,5,0,1,0,0.0,5041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20438,0.232423038,48,0,1890.0,6623.0,6,0,1,1,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135471,0.046315904000000005,78,0,1989.0,6623.0,10,0,2,0,0.0,6084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87485,0.329788201,57,0,0.196341065,3060.0,5,0,0,0,0.0,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59256,0.275753083,39,0,0.192314519,11267.0,10,0,1,0,1.0,1521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71469,0.0027953979999999997,55,0,0.21734141899999998,6100.0,4,0,2,0,3.0,3025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60347,0.10564471800000001,48,0,63.0,6623.0,1,0,0,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141710,0.172640703,86,0,0.241342378,2800.0,11,0,0,0,0.0,7396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130680,0.180408947,40,0,0.24996629399999998,7416.0,4,0,1,0,0.0,1600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111449,0.435189244,63,0,1.094641963,1996.0,13,0,2,0,1.0,3969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83136,0.724403927,53,1,0.017211371,5170.0,6,2,0,0,1.0,2809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120202,0.036266724,60,0,0.16572384699999998,12550.0,8,0,1,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86825,0.9999998999999999,38,0,1.162330905,960.0,4,0,1,0,3.0,1444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8786,0.0,35,0,0.0,6623.0,2,0,0,0,0.0,1225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29558,0.730882974,63,0,0.656276015,10810.0,15,0,2,0,0.0,3969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113548,0.318173401,48,0,0.081935291,6675.0,3,0,0,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28165,0.047241717999999995,50,0,0.05941169599999999,8600.0,6,0,0,0,0.0,2500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74146,0.868502888,34,2,1061.0,6623.0,9,0,0,0,0.0,1156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28110,0.059971897,61,0,0.215941275,17300.0,12,0,2,0,3.0,3721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132760,0.120502366,47,0,0.21847472399999998,12600.0,6,0,2,0,2.0,2209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13985,0.031186502999999997,37,0,0.31820661100000003,9166.0,11,0,1,0,3.0,1369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139779,1.004679855,24,0,0.352464551,1480.0,4,0,0,0,0.0,576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135832,0.43965411299999996,59,0,1.0,1400.0,10,0,1,0,0.0,3481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16280,0.706688236,35,0,0.45209884899999997,5907.0,8,2,2,2,1.0,1225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108474,0.148201439,46,1,0.063693631,10000.0,6,0,0,0,0.0,2116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24439,1.117157135,48,2,0.33720367700000003,6200.0,4,2,1,0,2.0,2304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114959,0.06448970400000001,40,0,0.007770541,8750.0,2,0,0,0,0.0,1600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13116,0.031022123,46,0,0.175625769,7310.0,5,0,1,1,0.0,2116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95553,0.933785135,44,0,1.136965759,4000.0,16,0,2,0,1.0,1936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142917,0.482319789,40,2,0.316269397,6250.0,8,0,2,0,0.0,1600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51703,0.794055905,44,0,0.39005363200000004,2050.0,5,0,0,0,2.0,1936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39126,0.058469621,69,0,0.20469361100000003,2300.0,3,0,0,0,0.0,4761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65515,0.00948342,51,0,0.029950083,600.0,11,0,0,0,0.0,2601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10782,0.547496068,73,0,0.580394694,9272.0,8,0,1,0,0.0,5329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16835,0.005466520999999999,76,0,0.003527337,1700.0,2,0,0,0,0.0,5776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52424,0.41481369799999995,60,0,0.438178091,20000.0,17,0,3,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117983,0.034763498999999996,56,0,0.35019455299999996,6938.0,11,0,2,0,0.0,3136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63866,0.47717722100000004,60,0,687.0,6623.0,2,0,1,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135096,0.201542637,43,0,0.099977278,4400.0,6,0,0,0,2.0,1849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115823,0.120865523,50,0,1719.0,6623.0,4,0,1,0,1.0,2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11641,0.002407744,42,0,0.26362273,6000.0,7,0,1,0,2.0,1764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17317,0.9170440790000001,52,0,0.37788291,8454.0,16,0,2,0,2.0,2704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97421,0.053442755999999994,54,0,0.019330756,7500.0,6,0,0,0,0.0,2916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69100,0.5012135289999999,58,0,0.460634444,11316.0,14,0,2,0,1.0,3364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37624,0.024552827000000003,63,0,0.256025867,3401.0,9,0,0,0,0.0,3969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96598,0.354257179,56,1,0.586470964,4700.0,10,0,3,0,1.0,3136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63354,0.022578707000000003,67,0,0.100474881,4000.0,11,0,1,0,0.0,4489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148801,0.8132966759999999,39,1,0.21351459399999997,2500.0,4,0,0,0,2.0,1521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69505,0.748821563,51,0,0.33694344200000004,4985.0,15,0,0,0,0.0,2601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105654,0.11465821400000001,62,0,0.12864904,13804.0,8,0,2,0,0.0,3844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100081,0.9999998999999999,79,0,0.08816578800000001,5500.0,2,0,0,0,0.0,6241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76993,0.020155108,53,0,0.006778452,5605.0,8,0,0,0,4.0,2809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64498,0.9999998999999999,57,1,0.323735253,5000.0,2,0,2,1,1.0,3249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134860,0.203162247,52,0,0.11275525300000001,6757.0,8,0,0,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19430,0.937765559,27,1,0.159345653,3300.0,5,0,0,0,0.0,729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113840,0.14433000699999998,39,0,0.665673259,3690.0,11,0,1,0,0.0,1521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61411,0.01158824,76,0,0.056269637000000004,3500.0,5,0,0,0,1.0,5776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96274,0.20555372800000002,45,0,0.735926972,4600.0,20,0,2,0,0.0,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
